6.99734982332156,3.99381625441696,1
5.00971731448763,3.99381625441696,1
5.00088339222615,3.01325088339223,1
5.01855123674911,2.01501766784452,1
5.01855123674911,0.981448763250884,1
4.02031802120141,0.981448763250884,1
3.00441696113074,1.00795053003534,1
3.00441696113074,0.0273851590106009,1
4.00265017667844,0.0185512367491167,1
5.00971731448763,0.0538869257950534,1
7.01501766784452,0.000883392226148416,1
6.00795053003533,0.0362190812720851,1
6.03445229681979,0.990282685512368,1
5.9726148409894,1.98851590106007,1
6.01678445229682,3.04858657243816,1
5.99028268551237,3.97614840989399,1
7.00618374558304,2.98674911660777,1
7.04151943462897,1.99734982332156,1
6.99734982332156,0.990282685512368,1
6.57332155477032,0.513250883392226,1
5.57508833922261,0.52208480565371,1
4.53268551236749,0.513250883392226,1
3.60512367491166,0.530918727915195,1
5.57508833922261,1.51148409893993,1
5.57508833922261,2.50971731448763,1
5.56625441696113,3.51678445229682,1
6.51148409893993,3.45494699646643,1
6.53798586572438,2.50088339222615,1
6.53798586572438,1.43197879858657,1
5.45141342756184,3.17226148409894,1
6.00795053003533,3.42844522968198,1
6.25530035335689,3.58745583038869,1
6.49381625441696,3.11042402826855,1
5.98144876325089,2.65989399293286,1
5.62809187279152,2.71289752650177,1
5.49558303886926,2.15636042402827,1
6.35247349823322,2.04151943462898,1
6.17579505300353,1.60865724381626,1
5.44257950530035,1.67049469964664,1
5.45141342756184,1.1404593639576,1
6.10512367491166,1.22879858657244,1
6.52031802120141,0.73409893992933,1
6.28180212014134,0.274734982332156,1
6.04328621908127,0.557420494699647,1
5.79593639575972,0.716431095406362,1
5.17756183745583,0.62809187279152,1
5.35424028268551,0.371908127208481,1
4.82420494699647,0.292402826855124,1
4.18816254416961,0.301236749116608,1
3.98498233215548,0.575088339222615,1
4.32067137809187,0.707597173144878,1
3.46378091872792,0.742932862190814,1
3.20759717314488,0.354240282685513,1
3.55212014134276,0.230565371024737,1
6.83833922261484,1.75883392226149,1
5.35424028268551,2.53621908127209,1
5.2482332155477,3.67579505300353,1
6.68816254416961,3.72879858657244,1
6.78533568904594,0.212897526501768,1
5.25706713780919,1.41431095406361,1
5.21289752650177,2.32420494699647,1
5.25706713780919,2.73056537102474,1
6.54681978798586,2.71289752650177,1
6.73233215547703,2.28003533568905,1
4.62102473498233,0.795936395759718,1
4.79770318021201,0.681095406360425,1
